input log file location, ./qnn-profiling-data.log
qnn-profile-viewer version, v2.47.0.260601114230
mllm version, 1
Backend version, v2.47.0.260601114230
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,56,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Add.4:OpId_49547 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,56,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.28:OpId_50471 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Softmax.3:OpId_50254 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.8:OpId_49620 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,1865,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.q_norm.5:OpId_49551 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,1826,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Add.16:OpId_49823 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.42:OpId_49936 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.3:OpId_49505 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.44:OpId_49959 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.46:OpId_49982 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.62:OpId_50162 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.10:OpId_49554 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.11:OpId_49560 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,25,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Neg.5:OpId_49565 (cycles)
47179229449,EXECUTE,35,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,25,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.58:OpId_50114 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_proj.13:OpId_49191 
47179229449,EXECUTE,35,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.58:OpId_50114 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_proj.13:OpId_49191 
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Concat.5:OpId_49566 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,48,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.10:OpId_49568 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,48,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.4:OpId_50219 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.8:OpId_50261 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.12:OpId_50303 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,62,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.11:OpId_49569 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,62,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.58:OpId_50114 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_proj.13:OpId_49191 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,39,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Add.5:OpId_49570 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,39,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,165,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.q_norm.6:OpId_49574 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,165,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.7:OpId_49523 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.58:OpId_50114 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Neg.3:OpId_49519 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Add.23:OpId_49984 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.12:OpId_49577 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.13:OpId_49583 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Neg.6:OpId_49588 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Concat.6:OpId_49589 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,37,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.12:OpId_49591 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,37,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.o_proj:OpId_50525 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,62,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.13:OpId_49592 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,62,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.4:OpId_49528 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.4:OpId_50219 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Add.3:OpId_49524 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,36,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Add.6:OpId_49593 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,36,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Add.4:OpId_49547 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,190,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.q_norm.7:OpId_49597 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,190,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.11:OpId_49569 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Slice.58:OpId_50114 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_proj.13:OpId_49191 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.4:OpId_49528 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.4:OpId_50219 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.14:OpId_49600 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.15:OpId_49606 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,34,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Neg.7:OpId_49611 (cycles)
47179229449,EXECUTE,33,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,34,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,33,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Concat.7:OpId_49612 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,69,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.14:OpId_49614 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,69,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.12:OpId_50303 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,48,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.15:OpId_49615 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,48,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.16:OpId_50345 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.0:OpId_50177 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.20:OpId_50387 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Add.7:OpId_49616 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,43,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.q_norm.8:OpId_49620 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,43,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_proj.15:OpId_49217 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.16:OpId_49623 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Slice.17:OpId_49629 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,17,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Neg.8:OpId_49634 (cycles)
47179229449,EXECUTE,25,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,17,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.25:OpId_50446 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.29:OpId_50488 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.13:OpId_49735 
47179229449,EXECUTE,25,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.25:OpId_50446 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.29:OpId_50488 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.13:OpId_49735 
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Concat.8:OpId_49635 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,40,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.16:OpId_49637 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,40,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.o_proj:OpId_50525 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,68,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Mul.17:OpId_49638 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,68,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.25:OpId_50446 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.29:OpId_50488 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.q_norm.13:OpId_49735 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,42,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.Add.8:OpId_49639 (cycles)
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,42,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Mul.25:OpId_49730 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Neg.12:OpId_49726 
47179229449,EXECUTE,0,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
47179229449,EXECUTE,"HVX",CYCLES,BACKEND,SUB-SUB-EVENT,Resources
47179229449,EXECUTE,86,CYCLES,BACKEND,SUB-EVENT,model.layers.3.self_attn.q_norm.9:OpId_49643 (cycles)
47179229449,EXECUTE,14,CYCLES,BACKEND,SUB-SUB-EVENT,Wait (Scheduler) time
47179229449,EXECUTE,86,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap time
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.29:OpId_50488 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.o_proj:OpId_50525 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.MatMul.25:OpId_50446 
47179229449,EXECUTE,"",CYCLES,BACKEND,SUB-SUB-SUB-EVENT,model.layers.3.self_attn.Concat.37:OpId_50151 
47179229449,EXECUTE,14,CYCLES,BACKEND,SUB-SUB-EVENT,Overlap (wait) time
